GENE_NAME	GENE_ID	PRODUCT	CellType	LOG2FOLD	AVG_PVALUE	AVG_RANK	RoundRobin	RankProduct	SAM	EdgeR	DESeq	EV_ATC_RIF	EV_DMSO_RIF
Rv0923c	Rv0923c	hypothetical protein	zinc_limitation:13%	-0.1493	0.534414085060067	441.43	477	558	419	421	346	263.31	287.51
murX	Rv2156c	phospho-N-acetylmuramoyl- pentappeptidetransferase	microaerophilic:37%	-0.1566	0.561309430083178	448.99	460	532	501	426	339	282.54	309.95
Rv3726	Rv3726	dehydrogenase	butyrate_plus_glucose:8%	-0.1646	0.574759090693491	458.8	442	556	486	437	382	202.5	223.73
rpsL	Rv0682	30S ribosomal protein S12	ctl_stationary:11%; acidic:11%	-0.2041	0.85766248008815	461.7	532	482	476	462	365	2084.79	2367.78
Rv0807	Rv0807	hypothetical protein	hypoxia_late:19%; PBS_RIF_DDmtb:16%	-0.2223	0.888793733198933	474.16	421	380	469	487	632	53.64	61.86
qcrA	Rv2195	ubiquinol-cytochrome C reductase rieske iron-sulfur subunit	microaerophilic:12%; INDIGO_exponential:12%	-0.1687	0.570173785484343	465.43	419	562	502	475	380	1188.77	1316.09
aroA	Rv3227	3-phosphoshikimate 1-carboxyvinyltransferase	PBS_RIF_DDmtb:26%; hypoxia_late:15%	-0.1574	0.584913055864258	438.94	450	486	474	394	395	100.17	109.99
Rv1628c	Rv1628c	hypothetical protein	hypoxia_fatty_acids:19%	-0.173	0.656194502589109	457.3	427	488	472	434	467	170.77	189.66
cfp2	Rv2376c	low molecular weight antigen MTB12	tyloxopol:10%; INDIGO_exponential:10%	-0.2039	0.827013789513332	466.87	489	517	492	466	377	810.34	920.39
ctpG	Rv1992c	cation transporter ATPase G	PBS_RIF_DDmtb:30%; butyrate:11%	-0.1544	0.551937090345331	435.09	465	519	404	402	392	66.17	72.59
mhuD	Rv3592	heme-degrading monooxygenase	tyloxopol:10%	-0.1969	0.836531364034947	449.26	548	476	466	424	345	1253.43	1416.11
PE_PGRS14	Rv0834c	PE-PGRS family protein PE_PGRS14	microaerophilic:59%	-0.1967	0.792691020682691	457.27	474	445	603	440	343	137.1	154.54
glpQ1	Rv3842c	glycerophosphoryl diester phosphodiesterase	cholesterol:18%; butyrate:16%	-0.1721	0.627699087756705	450.21	459	547	481	436	341	678.07	752.45
cyp130	Rv1256c	cytochrome P450 Cyp130	hypoxia_fatty_acids:31%; hypoxia_late:12%	-0.1691	0.621425614938109	443.63	428	497	407	425	464	73.88	81.99
MT1404	MT1404	hypothetical protein	hypoxia_late:14%	-0.2915	0.968576863230239	478.81	516	349	429	478	647	42.23	51.68
PE5	Rv0285	PE family protein PE5	microaerophilic:49%	-0.1563	0.50492998425293	431.35	448	507	497	397	322	942.91	1033.58
usfY	Rv3288c	hypothetical protein	microaerophilic:25%; ctl_stationary:16%; hypoxia_fatty_acids:14%; nutrient_limitation:13%	-0.2234	0.879322532077304	465.28	476	435	512	427	479	98.19	112.94
mftC	Rv0693	mycofactocin radical SAM maturase MftC	nutrient_limitation:21%; tyloxopol:12%	-0.1829	0.582350491712238	458.42	388	543	505	480	387	1516.82	1696.47
ilvG	Rv1820	acetolactate synthase large subunit IlvG	hypoxia_late:12%	-0.1566	0.500594325996595	424.24	452	500	459	391	330	141.66	155.44
tcrA	Rv0602c	two component DNA binding transcriptional regulator TcrA	hypoxia_late:50%; ctl_stationary:12%; PBS_RIF_DDmtb:11%	-0.2664	0.939232458093294	469.53	393	294	403	585	735	8.63	10.58
canA	Rv1284	beta-carbonic anhydrase	acidic_tyloxopol:18%	-0.236	0.919141876824363	451.37	447	357	420	453	596	38.6	45.05
esxL	Rv1198	ESAT-6 like protein EsxL	high_iron:9%	-0.2473	0.895889408203465	469.73	466	416	430	423	629	1508.99	1768.24
Rv1772	Rv1772	hypothetical protein	nutrient_limitation:13%	-0.1937	0.672586368444223	446.12	431	481	465	432	423	332.66	375.36
nrdZ	Rv0570	vitamin B12-dependent ribonucleoside-diphosphate reductase	cholesterol:17%; ctl_stationary:14%; hypoxia_hypoxic:12%	-0.2089	0.756733083106781	454.47	478	474	526	411	390	47.47	54.17
Rv3238c	Rv3238c	integral membrane protein	cholesterol:12%	-0.1845	0.686820085656696	428.17	426	408	488	389	433	98.11	109.72
PPE33	Rv1809	PPE family protein PPE33	acidic:20%; acidic_tyloxopol:14%; zinc_limitation:11%	-0.1637	0.498504254076851	423.85	441	514	448	375	351	131.93	145.63
Rv0263c	Rv0263c	hypothetical protein	butyrate:12%	-0.1801	0.660987850457594	423.27	423	417	468	376	435	82.51	92.06
metB	Rv1079	cystathionine gamma-synthase	PBS_RIF_DDmtb:10%	-0.1568	0.436942655272323	419.85	446	527	423	407	311	481.57	528.37
clpP1	Rv2461c	ATP-dependent CLP protease proteolytic subunit 1	zinc_limitation:10%	-0.1768	0.526967775194636	440.37	396	538	482	438	359	769.63	857.15
kmtR	Rv0827c	HTH-type transcriptional regulator KmtR	butyrate:26%; hypoxia_fatty_acids:10%; cholesterol:10%	-0.2109	0.708924933368884	457.51	347	448	447	507	552	96.71	110.95
fadA3	Rv1074c	beta-ketoacyl CoA thiolase FadA	PBS_RIF_DDmtb:10%	-0.1617	0.444759738280872	423.12	439	529	438	410	314	534.28	588.35
echA16	Rv2831	enoyl-CoA hydratase EchA16	hypoxia_late:20%; PBS_RIF_DDmtb:10%	-0.1809	0.642546468998443	419.1	430	428	460	373	407	121.38	135.54
Rv0738	Rv0738	hypothetical protein	hypoxia_late:19%; cholesterol:13%	-0.2284	0.843095272330555	443.68	468	363	552	450	397	157.66	181.51
Rv3618	Rv3618	monooxygenase	hypoxia_late:10%	-0.1949	0.676441237352327	430.64	376	425	375	451	536	31.55	35.81
PE_PGRS10	Rv0747	PE-PGRS family protein PE_PGRS10	microaerophilic:31%; hypoxia_late:12%	-0.2077	0.735912166935582	435.16	444	411	575	412	349	59.12	67.23
MT1822	MT1822	hypothetical protein	nutrient_limitation:14%	-0.1943	0.6984843929086	423.33	403	407	391	419	501	346.35	390.68
Rv3735	Rv3735	hypothetical protein	hypoxia_fatty_acids:10%	-0.1696	0.539774922169208	411.27	420	461	394	372	412	221.93	245.85
MT3313	MT3313	hypothetical protein	hypoxia_late:9%	-0.2088	0.685419326388461	441.98	438	452	473	435	413	211.71	241.36
nrdI	Rv3052c	NrdI protein	low_iron:10%	-0.2176	0.781049735719997	438.91	464	466	467	446	357	900.22	1032.84
Rv2288	Rv2288	hypothetical protein	acidic:12%	-0.1733	0.569398027151702	409.78	411	444	353	392	453	215.02	238.9
MT2554.1	MT2554.1	hypothetical protein	hypoxia_late:13%	-0.2092	0.774750549337157	424.34	362	341	300	506	660	84.49	96.72
atpB	Rv1304	ATP synthase subunit A	tyloxopol:14%; INDIGO_exponential:12%; ctl_exponential:10%	-0.1927	0.543750020189209	439.39	369	524	489	454	372	668.66	753.5
mycP3	Rv0291	membrane-anchored mycosin MycP	microaerophilic:42%; zinc_limitation:12%	-0.1646	0.415171084082051	414.94	435	511	458	396	292	633.25	698.35
lipL	Rv1497	esterase LipL	hypoxia_hypoxic:10%	-0.1628	0.410521754214609	409.81	437	505	422	398	301	410.02	451.8
ripB	Rv1478	peptidoglycan endopeptidase RipB	tyloxopol:15%; high_iron:14%	-0.1858	0.516384494753593	432.23	374	521	477	430	369	345.55	387.69
PE9	Rv1088	PE family protein PE9	hypoxia_late:46%; ctl_stationary:13%	-0.2941	0.965650558947445	429.13	397	201	246	667	782	9.76	12.34
MT1234	MT1234	fragment of putative small regulatory RNA	hypoxia_hypoxic:16%; hypoxia_rar:13%	-0.2819	0.903590616179836	456.94	425	392	411	414	668	1142.86	1373.89
Rv2402	Rv2402	trehalase	hypoxia_late:9%	-0.1721	0.481807926679785	410.7	407	491	412	387	362	78.85	87.66
Rv1226c	Rv1226c	transmembrane protein	PBS_RIF_DDmtb:22%; microaerophilic:18%; hypoxia_late:17%	-0.1739	0.550265246142073	396.45	399	421	324	382	463	49.16	54.73
Rv2297	Rv2297	hypothetical protein	acidic:11%	-0.3067	0.818241004830709	486.35	415	405	435	477	733	98.56	120.96
MT0724.1	MT0724.1	hypothetical protein	hypoxia_late:17%	-0.3389	0.959210084323571	448.06	398	221	298	613	841	18.63	24.57
Rv3502c	Rv3502c	short-chain type dehydrogenase/reductase	hypoxia_fatty_acids:17%; microaerophilic:14%; cholesterol:10%	-0.1848	0.534289705620585	414.34	380	451	455	378	411	85.19	95.43
Rv3742c	Rv3742c	oxidoreductase	nutrient_limitation:58%; PBS_RIF_DDmtb:21%	-0.2287	0.857868182686957	412	417	300	396	416	550	61.4	71.08
Rv3213c	Rv3213c	SOJ/ParA-like protein	ctl_exponential:12%	-0.171	0.41931996505442	407.43	404	496	437	404	308	882.59	978.37
Rv3217c	Rv3217c	integral membrane protein	hypoxia_late:9%	-0.2146	0.684169403556783	430.73	436	440	461	422	396	216.45	247.72
Rv2390c	Rv2390c	hypothetical protein	hypoxia_rar:14%; nutrient_limitation:10%	-0.2243	0.719828237313177	434.27	379	427	428	455	486	84.05	97.35
ilvX	Rv3509c	acetohydroxyacid synthase large subunit	hypoxia_late:15%	-0.1645	0.372290439502275	389.01	429	492	370	363	304	190.35	210.08
Rv2342	Rv2342	hypothetical protein	INDIGO_exponential:10%	-0.2086	0.657846682814998	415.83	389	429	417	408	437	242.16	276.34
PE19	Rv1791	PE family protein PE19	human_sputum:17%; hypoxia_rar:11%	-0.1728	0.42868274831544	398.36	410	475	433	362	321	647.52	718.43
Rv0175	Rv0175	Mce associated membrane protein	acidic:11%	-0.1823	0.48582562703685	406.44	416	479	442	399	307	1096.2	1225.01
Rv1995	Rv1995	hypothetical protein	hypoxia_late:22%; ctl_stationary:13%; PBS_RIF_DDmtb:12%	-0.2905	0.923236161538483	430.96	378	272	319	530	728	8.44	10.62
fabD2	Rv0649	malonyl CoA-acyl carrier protein transacylase	hypoxia_late:67%	-0.3166	0.938616127294736	441.58	422	298	378	502	646	9.1	11.61
narJ	Rv1163	nitrate reductase subunit delta	acidic_tyloxopol:11%; microaerophilic:10%	-0.1819	0.491283569402179	396.85	385	458	386	377	381	179.75	201.11
PE_PGRS41	Rv2396	acid and phagosome regulated protein AprC	nutrient_limitation:19%; acidic:15%	-0.1636	0.308551808352062	387.01	424	468	440	366	257	811.3	893.78
MT2438	MT2438	hypothetical protein	acidic_tyloxopol:16%; PBS_RIF_DDmtb:12%; hypoxia_late:11%	-0.396	0.979281406938934	437.57	412	177	233	696	861	22.9	31.8
Rv3406	Rv3406	dioxygenase	hypoxia_fatty_acids:52%	-0.2233	0.754799959793987	413.44	348	339	329	471	613	19.54	22.69
dxs1	Rv2682c	1-deoxy-D-xylulose 5-phosphate synthase	high_iron:7%	-0.1885	0.489122802747341	397.51	408	463	434	386	306	253.37	284.54
Rv0443	Rv0443	hypothetical protein	low_iron:8%	-0.2044	0.643642508136566	390.61	456	418	414	356	317	303.12	344.42
moaE1	Rv3119	molybdopterin synthase catalytic subunit 1	acidic:12%	-0.2607	0.816274611368687	424.4	400	373	399	379	588	348.72	412.75
prrA	Rv0903c	two component transcriptional regulator PrrA	cholesterol:11%	-0.2016	0.528728652386713	402.63	392	455	454	388	331	293.2	332.51
mce3B	Rv1967	Mce family protein Mce3B	hypoxia_late:32%; ctl_stationary:11%; PBS_RIF_DDmtb:10%	-0.2427	0.808556846233231	404.37	341	289	281	511	661	10.42	12.38
Rv1393c	Rv1393c	monoxygenase	PBS_RIF_DDmtb:15%	-0.2057	0.602884002694582	392.07	383	383	485	353	363	51.08	58.07
Rv0508	Rv0508	hypothetical protein	tyloxopol:11%	-0.1941	0.519733451004421	388.74	355	409	365	390	427	228.72	258.04
esxA	Rv3875	ESAT-6 protein EsxA	acidic:16%; zinc_limitation:12%	-0.1776	0.365928866600143	385.11	384	469	408	380	295	9594.68	10681.72
fabG4	Rv0242c	3-oxoacyl-ACP reductase FabG	low_iron:16%; high_iron:13%	-0.1805	0.367978183577801	386.69	382	484	424	357	299	232.76	259.87
Rv3337	Rv3337	conserved hypothetical protein	low_iron:17%	-0.2186	0.717859420787627	383.34	413	346	449	344	370	157.17	180.01
Rv3160c	Rv3160c	TetR family transcriptional regulator	hypoxia_fatty_acids:26%; microaerophilic:19%; ctl_stationary:12%; nutrient_limitation:12%	-0.2355	0.729105128175163	401.92	414	384	410	409	393	109.31	127.34
guaB1	Rv1843c	inosine-5'-monophosphate dehydrogenase	acidic:7%	-0.1689	0.286270641504398	368.63	409	465	380	348	258	447.2	494.66
Rv3165c	Rv3165c	hypothetical protein	hypoxia_late:19%	-0.2696	0.856646964834185	400.99	354	274	321	470	633	22.87	27.55
Rv1158c	Rv1158c	hypothetical protein	tyloxopol:14%; hypoxia_late:11%; hypoxia_hypoxic:11%; butyrate_plus_glucose:10%	-0.2119	0.587364032742575	389.62	432	433	436	355	302	387.72	442.66
ASdes	ASdes	putative small regulatory RNA	INDIGO_exponential:10%	-0.2025	0.47807506278402	396.23	363	454	444	405	323	2267.33	2571.83
nadA	Rv1594	quinolinate synthetase A	zinc_limitation:11%	-0.1703	0.283203908237091	367.5	402	477	351	359	265	1567.55	1735.6
PE24	Rv2408	PE family protein PE24	hypoxia_late:18%	-0.1941	0.483789007873119	372.58	344	367	413	329	414	92.72	104.5
Rv0965c	Rv0965c	hypothetical protein	hypoxia_late:12%	-0.1951	0.522291747764238	368.58	357	365	271	385	480	121.59	137.38
Rv1444c	Rv1444c	hypothetical protein	acidic_tyloxopol:9%	-0.2138	0.565417716315695	388.71	372	400	405	384	383	168.27	192.53
Rv2304c	Rv2304c	hypothetical protein	hypoxia_late:13%; PBS_RIF_DDmtb:10%	-0.268	0.791960575280974	402.57	312	266	325	488	688	51.01	60.96
Rv3295	Rv3295	TetR family transcriptional regulator	high_iron:9%	-0.177	0.298719200155234	362.55	386	446	377	340	275	599.74	667.28
Rv3120	Rv3120	hypothetical protein	INDIGO_exponential:9%	-0.2168	0.595253839691789	375.26	418	397	398	352	316	241.38	276.75
pks16	Rv1013	polyketide synthase	hypoxia_hypoxic:9%	-0.1851	0.317637568357677	369.67	353	462	401	360	284	551.12	616.97
Rv0964c	Rv0964c	hypothetical protein	hypoxia_late:26%; ctl_stationary:10%	-0.2422	0.773459393350538	374.79	333	241	214	499	679	25.67	30.24
Rv2827c	Rv2827c	hypothetical protein	microaerophilic:17%	-0.2038	0.492450426705064	372.2	335	375	345	374	436	64.59	73.54
cbs	Rv1077	cystathionine beta-synthase	PBS_RIF_DDmtb:9%	-0.1701	0.261467399926155	355.6	401	464	313	347	269	346.4	383.65
espB	Rv3881c	ESX-1 secretion-associated protein EspB	acidic:10%	-0.1845	0.312891855637418	364.69	356	456	381	358	283	639.55	715.69
rubA	Rv3251c	rubredoxin RubA	nutrient_limitation:46%; PBS_RIF_DDmtb:22%	-0.3097	0.787295425136322	429.11	324	391	387	413	666	409.07	502.14
agpS	Rv3107c	alkyldihydroxyacetonephosphate synthase	hypoxia_late:17%	-0.1955	0.470187747684559	363.27	371	374	415	318	342	57.24	64.66
Rv1245c	Rv1245c	short-chain type dehydrogenase/reductase	hypoxia_hypoxic:8%	-0.2082	0.479999732602606	382.73	370	423	425	371	329	174.95	199.44
Rv2345	Rv2345	transmembrane protein	butyrate_plus_glucose:8%	-0.1724	0.253349029090791	354.64	395	449	374	322	250	241.6	267.96
MT2837	MT2837	hypothetical protein	hypoxia_late:41%	-0.3645	0.946533095706067	395.69	406	211	227	549	691	16.02	21.24
Rv1312	Rv1312	hypothetical protein	ctl_exponential:14%; INDIGO_exponential:11%	-0.2228	0.546273302321847	376.97	373	415	421	368	313	696.82	802.22
Rv2468A	Rv2468A	hypothetical protein	ctl_exponential:12%	-0.2359	0.632461957802389	376.6	394	390	409	369	324	461.77	536.87
metH	Rv2124c	methionine synthase	butyrate_plus_glucose:11%	-0.1801	0.261420504320861	354.76	375	459	369	327	259	216.31	241.31
Rv0730	Rv0730	GCN5-like N-acetyltransferase	tyloxopol:8%	-0.2106	0.469916320385278	371.44	358	413	418	354	319	244.69	279.51
nuoH	Rv3152	NADH-quinone oxidoreductase subunit H	high_iron:15%; butyrate_plus_glucose:13%; tyloxopol:12%; INDIGO_exponential:11%	-0.2231	0.512649531404149	388.15	342	442	439	406	320	398.17	458.56
adhB	Rv0761c	alcohol dehydrogenase B	ctl_exponential:11%	-0.1922	0.300225708785089	360.28	339	443	392	351	286	657.63	740.1
Rv3338	Rv3338	conserved hypothetical protein	low_iron:16%	-0.2287	0.717563000477888	354.74	451	311	445	294	291	144.97	167.07
Rv1774	Rv1774	oxidoreductase	hypoxia_late:14%; PBS_RIF_DDmtb:10%	-0.2081	0.505299685952125	357.96	367	381	362	326	355	53.19	60.71
aldA	Rv0768	aldehyde dehydrogenase AldA	butyrate:16%; ctl_stationary:15%; hypoxia_fatty_acids:15%; hypoxia_late:12%	-0.2087	0.533682880564141	355.05	329	343	259	370	494	23.42	26.86
narU	Rv0267	nitrite extrusion protein NarU	PBS_RIF_DDmtb:11%	-0.1857	0.369581967868163	348.05	361	406	311	331	335	82.37	92.41
MT3949	MT3949	fragment of putative small regulatory RNA	butyrate:21%; cholesterol:21%	-0.2216	0.515338623837828	370.49	346	398	393	367	350	901.15	1037.66
fbpB	Rv1886c	diacylglycerol acyltransferase/mycolyltransferase Ag85B	tyloxopol:11%	-0.1843	0.26346727364027	352.9	365	439	367	341	264	871.82	975.1
Rv3191c	Rv3191c	transposase	acidic:10%	-0.268	0.64102986168671	390.91	293	360	385	361	583	129.84	154.65
pknD	Rv0931c	serine/threonine-protein kinase PknD	microaerophilic:11%	-0.1999	0.294099688316647	355.79	320	434	400	350	285	822.28	930.16
virS	Rv3082c	HTH-type transcriptional regulator VirS	hypoxia_late:23%; ctl_stationary:15%; hypoxia_fatty_acids:11%	-0.2363	0.615421903846653	361.33	306	293	289	395	555	19.56	22.93
cydA	Rv1623c	cytochrome D ubiquinol oxidase subunit I CydA	tyloxopol:10%	-0.1911	0.250287300728108	354.42	338	422	451	315	263	310.14	348.34
hpx	Rv3171c	non-heme haloperoxidase Hpx	butyrate:12%; cholesterol:11%	-0.1827	0.251012865524592	342.93	359	388	431	303	249	330.04	368.44
Rv0371c	Rv0371c	hypothetical protein	hypoxia_late:53%; ctl_stationary:12%	-0.3624	0.945410482397829	361.14	366	146	179	579	695	5.71	7.9
MT2138.1	MT2138.1	hypothetical protein	hypoxia_late:27%; PBS_RIF_DDmtb:17%; ctl_stationary:14%	-0.4773	0.955382649321333	363.77	390	128	154	582	771	15.17	23.13
Rv1794	Rv1794	hypothetical protein	hypoxia_rar:9%	-0.2278	0.547093775710317	352.54	391	372	382	346	278	617.8	713.35
Rv3236c	Rv3236c	integral membrane transport protein	acidic:10%	-0.2122	0.43928597171846	348.77	350	377	358	334	326	75.63	86.49
MT3615.4	MT3615.4	hypothetical protein	hypoxia_fatty_acids:39%	-0.2992	0.782849542400822	363.74	276	195	257	492	706	36.9	45.48
lppT	Rv1799	lipoprotein LppT	acidic:17%	-0.2469	0.593969099088388	356.34	298	292	315	383	516	116.09	136.18
argR	Rv1657	arginine repressor	hypoxia_late:31%	-0.2268	0.511655635694291	353.68	334	342	349	337	409	92.37	106.72
iniA	Rv0342	isoniazid inductible protein IniA	hypoxia_rar:22%	-0.1938	0.23302055542454	342.77	336	414	426	302	252	195.95	220.58
pra	Rv1078	hypothetical protein	tyloxopol:10%; ctl_exponential:10%	-0.1873	0.232958731220818	334.82	345	420	347	320	253	1107.49	1241.34
lytB2	Rv1110	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	INDIGO_exponential:8%	-0.1852	0.227977823227284	332.61	352	419	326	316	260	429.89	481.29
pstS1	Rv0934	phosphate ABC transporter substrate-binding lipoprotein PstS	tyloxopol:10%	-0.2469	0.57078803604813	355.51	368	394	395	345	282	387.64	453.81
rpfD	Rv2389c	resuscitation-promoting factor RpfD	hypoxia_rar:11%; nutrient_limitation:11%	-0.2435	0.635486441109381	344.45	381	332	350	314	347	108.39	126.7
Rv0493c	Rv0493c	hypothetical protein	hypoxia_late:24%	-0.2334	0.536903717624757	345.07	317	305	357	333	419	35.76	41.62
nadB	Rv1595	L-aspartate oxidase	microaerophilic:16%; low_iron:12%	-0.1768	0.151981461814181	326.58	377	410	333	309	221	1317.59	1464.83
mmpL8	Rv3823c	integral membrane transport protein MmpL8	nutrient_limitation:14%; acidic:13%; butyrate_plus_glucose:12%	-0.1826	0.185361567035881	325.1	364	426	308	307	236	174.43	194.96
Rv2060	Rv2060	integral membrane protein	hypoxia_rar:9%	-0.2002	0.28721009002486	326.9	332	376	340	296	294	319.6	361.61
Rv0939	Rv0939	bifunctional 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase/cyclase/dehydrase	microaerophilic:21%	-0.1822	0.181612753104123	321.43	360	396	335	297	232	191.6	213.97
ppk1	Rv2984	polyphosphate kinase	hypoxia_late:9%	-0.196	0.235901103103756	328.47	325	401	343	306	274	123.02	138.96
Rv1680	Rv1680	hypothetical protein	hypoxia_late:11%	-0.2134	0.366868540813583	335.65	299	364	331	338	348	85.7	98.15
scoB	Rv2503c	succinyl-CoA:3-ketoacid-CoA transferase subunit B	butyrate:24%; butyrate_plus_glucose:15%; low_iron:13%	-0.212	0.3741609044899	327.78	302	347	290	336	367	101.48	116.11
cfp29	Rv0798c	hypothetical protein	tyloxopol:9%	-0.2276	0.416439557835911	348.95	330	387	397	343	293	250.48	289.5
mpt63	Rv1926c	immunogenic protein Mpt63	tyloxopol:12%	-0.1853	0.191169857130587	317.92	351	403	301	304	242	943.62	1056.13
Rv3566A	Rv3566A	hypothetical protein	hypoxia_fatty_acids:12%	-0.2755	0.666363801894285	349.1	301	255	294	400	527	70.89	85.42
atpE	Rv1305	ATP synthase subunit C	ctl_exponential:17%; INDIGO_exponential:11%; tyloxopol:10%	-0.1944	0.208701919405645	324.61	327	404	342	313	247	3243.88	3654.19
Rv2630	Rv2630	hypothetical protein	microaerophilic:20%; hypoxia_hypoxic:12%	-0.2473	0.519068708405511	351.09	311	324	337	364	425	70.37	82.75
rimJ	Rv0995	ribosomal-protein-alanine acetyltransferase RimJ	hypoxia_late:10%	-0.2047	0.307986242152065	318.36	318	351	305	301	318	161.15	183.12
Rv0079	Rv0079	hypothetical protein	hypoxia_fatty_acids:18%; cholesterol:10%	-0.2078	0.243112995947724	333.56	319	399	416	293	255	514.31	584.58
Rv0276	Rv0276	hypothetical protein	hypoxia_fatty_acids:12%	-0.2143	0.336690187643781	327.22	349	344	446	279	237	296	337.66
Rv2559c	Rv2559c	hypothetical protein	acidic:13%; microaerophilic:12%; acidic_tyloxopol:10%	-0.208	0.294578196739472	319.29	315	337	389	266	296	72.99	83.06
moaB2	Rv0984	pterin-4-alpha-carbinolamine dehydratase	microaerophilic:26%; ctl_stationary:11%	-0.193	0.185398760094851	313.97	337	385	317	300	240	820.34	923.2
MT1821.1	MT1821.1	hypothetical protein	nutrient_limitation:12%	-0.2471	0.493413238552097	342.66	310	330	352	349	374	297.44	348.75
Rv2721c	Rv2721c	hypothetical protein	tyloxopol:10%	-0.1997	0.199056703304968	315.89	309	389	336	308	246	522.29	590.71
Rv1576c	Rv1576c	phage capsid protein	microaerophilic:54%	-0.2204	0.293259370108351	327.04	287	369	361	312	310	78.31	90.18
Rv3591c	Rv3591c	hydrolase	hypoxia_late:28%; PBS_RIF_DDmtb:10%	-0.283	0.632039697042465	339.17	294	261	291	381	493	20.29	24.64
gadB	Rv3432c	glutamate decarboxylase GadB	hypoxia_late:16%	-0.2117	0.311472125739996	306.82	307	338	268	290	334	49.98	57.18
Rv2968c	Rv2968c	integral membrane protein	acidic:11%	-0.2644	0.526208253095598	336.2	343	340	368	335	297	159.98	190.06
PE_PGRS34	Rv1840c	PE-PGRS family protein PE_PGRS34	hypoxia_late:29%; microaerophilic:24%	-0.2188	0.32057555702219	317.91	285	322	376	283	328	40.73	46.8
